"predator","Acanthuriformes","Actinopteri","Alpheidae","Amphipoda","Anguilliformes","Annelida","Anthozoa","Apogonidae","Arthropoda","Ascidiacea","Bivalvia","Bryozoa","Caenogastropoda","Carcinidae","Cephalopoda","Chordata","Cirripedia","Copepoda","Coralline_algae","Cumacea","Cyanobacteria","Decapoda","Echinodermata","Echinoidea","Eupercaria incertae sedis","Foraminifera","Galatheidae","Gastropoda","Gobiidae","Harpacticoida","Hemichordata","Hippolytidae","Holocentridae","Holothuroidea","Hydrozoa","Inorganic_detritus","Isopoda","Littorinimorpha","Macroalgae","Majidae","Microalgae","Mollusca","Mulliformes","Nematoda","Neogastropoda","Ophiuroidea","Organic_detritus","Paguridae","Polyplacophora","Pomacentridae","Porifera","Portunidae","Pycnogonida","Rhynchocinetidae","Scaphopoda","Seagrass","Sipuncula","Spermatophyta","Stomatopoda","Tanaidacea","Trochida","Turf","Xanthidae","Zooplankton"
"Pomacentrus_pavo",NA,0.0913034497004751,NA,0.0855195207601735,NA,0.0634166494525924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.105350134269779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0627969427804173,NA,NA,NA,NA,NA,0.0642429250154927,0.12786614335881,NA,0.0865523652137988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.137988019004338,NA,0.174963850444123
"Pomacentrus_philippinus",NA,NA,NA,0.123648648648649,NA,0.107432432432432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.111486486486486,NA,NA,NA,NA,0.126689189189189,NA,NA,NA,0.191554054054054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.134121621621622,NA,0.205067567567568
"Pomacentrus_reidi",NA,0.0533819910039888,NA,0.0643299669014682,NA,0.0694220487142493,0.0419248069252313,NA,0.0487142493422728,NA,NA,NA,NA,NA,NA,NA,NA,0.0600865653908173,NA,NA,NA,NA,NA,NA,NA,0.0577102605448528,NA,0.0396333701094798,NA,0.0623780022065688,NA,NA,NA,NA,0.0648391750827463,0.0577102605448528,0.0680641602308411,NA,0.0745989985572435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0487142493422728,NA,NA,NA,NA,NA,NA,NA,NA,0.0487142493422728,NA,0.067809556140202,NA,0.0719680896206399
"Pomacentrus_simsiang",NA,0.0230284045210177,NA,0.0322990306057656,NA,0.0291664902848918,0.0292511535368073,NA,0.0284891842695678,0.0260339499640181,0.0278965415061593,0.0136307835583965,NA,0.0214621343605808,0.0126994877873259,0.0123185031537061,0.0149007323371291,0.0292511535368073,0.0256529653303983,0.024171358421877,0.0136307835583965,0.0213351394827075,NA,0.0187952419252423,0.0225204250095246,0.0323413622317233,NA,0.0122338399017906,NA,0.02091182322313,NA,NA,NA,NA,0.0220124454980316,0.0314100664606528,0.0233247259027219,0.02467933793337,0.034627270033442,NA,NA,NA,NA,0.0167633238792702,NA,0.0239173686661305,0.0228590780171866,0.0228590780171866,0.0228590780171866,NA,0.0273885619946662,NA,0.0124454980315794,NA,NA,0.0167633238792702,0.0239173686661305,0.0225204250095246,0.0208694915971722,0.0236633789103839,0.0223934301316514,0.0371671675909072,0.0181602675358761,0.0373788257206959
"Pomacentrus_smithi",NA,0.0243575418994413,0.0122585794094174,0.0267198723064645,NA,0.0270710295291301,0.0250598563447725,0.0130566640063847,0.0164405426975259,0.01561053471668,0.0226975259377494,0.0116520351157223,NA,0.01561053471668,0.0122585794094174,0.0115243415802075,0.0115243415802075,0.0179728651237031,0.0109816440542698,0.0187709497206704,0.0130566640063847,0.0180367118914605,0.0207821229050279,0.0198882681564246,0.0207821229050279,0.0184197924980048,0.0122585794094174,0.0238148443735036,0.0215163607342378,0.0278691141260974,NA,0.0219313647246608,NA,0.0191540303272147,0.0269433359936153,0.0184197924980048,0.0236871508379888,0.0191540303272147,0.0279968076616121,NA,0.0187709497206704,NA,NA,0.0109816440542698,NA,0.0124501197126895,0.0191540303272147,0.0214525139664804,0.0122585794094174,0.01561053471668,0.0268475658419793,0.0191540303272147,0.0214525139664804,NA,NA,0.0150359138068635,0.0215802075019952,0.0207821229050279,0.0197605746209098,0.0171109337589785,0.0130566640063847,0.0268475658419793,0.0122585794094174,0.0281564245810056
"Pomacentrus_spilotoceps",NA,0.0534839924670433,NA,0.0668926553672316,NA,0.0655367231638418,0.048210922787194,NA,0.0549905838041431,NA,0.0225235404896422,NA,NA,NA,NA,NA,NA,0.0538606403013183,NA,NA,NA,NA,NA,NA,NA,0.0523540489642184,NA,0.0504708097928437,NA,0.0612429378531073,NA,NA,NA,NA,0.0550659133709981,0.0512241054613936,0.056271186440678,NA,0.0687758945386064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0538606403013183,NA,NA,NA,NA,NA,NA,NA,NA,0.048210922787194,NA,0.0668173258003767,NA,0.0702071563088512
"Pomacentrus_sulfureus",NA,0.0553839818818201,NA,0.0634136298126416,NA,0.0446091551712305,0.0429620479033697,NA,0.0463248919085856,0.0402168691236017,NA,NA,NA,NA,NA,NA,0.0358245830759728,0.0264909752247615,NA,NA,NA,NA,NA,NA,NA,0.0619037814837691,NA,NA,NA,0.0509916958341912,NA,NA,NA,0.0301969665774484,0.0406286459405669,0.0341088463386178,0.0545604282478896,NA,0.0633450003431474,NA,NA,NA,NA,0.0395305744286597,NA,NA,NA,0.0337656989911468,NA,NA,0.0516779905291332,NA,NA,NA,NA,NA,NA,0.0357559536064786,NA,0.0212751355432023,NA,0.0624528172397227,NA,0.064580330794043
"Pomacentrus_trilineatus",NA,0.0462874695477174,NA,0.068530875966529,NA,0.0718144264378773,0.0412032623662748,NA,0.0316703739010698,NA,0.0405677364685944,NA,NA,NA,NA,NA,NA,0.0420506302298485,NA,NA,NA,NA,NA,NA,NA,0.0512657557462133,NA,0.0547611481834551,NA,0.0645058786145535,NA,NA,NA,NA,0.047982205274865,0.0433216820252092,0.0573032517741765,NA,0.087914415845779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0383433958267133,NA,NA,NA,NA,NA,NA,NA,NA,0.0412032623662748,NA,0.0800762631077216,NA,0.0911979663171274
"Pomacentrus_tripunctatus",NA,0.0400340111953518,NA,0.0664635442499823,NA,0.0656841210231701,0.0396088712534543,NA,0.0482533834053709,0.0376957415149153,NA,NA,NA,NA,NA,NA,NA,0.0218238503507405,NA,NA,NA,NA,NA,NA,NA,0.0626372847729044,NA,0.0443562672713101,NA,0.0569687522142705,NA,NA,NA,0.0209735704669454,0.0649755544533409,0.0306809324736059,0.0430808474456175,NA,0.0644087011974775,NA,NA,NA,NA,0.0371288882590519,NA,NA,0.0441436973003614,NA,NA,NA,0.054701339190817,NA,NA,NA,NA,NA,NA,NA,NA,0.0250832565719549,NA,0.0644087011974775,NA,0.0668886841918798
"Pomacentrus_vaiuli",NA,NA,NA,0.169674039580908,NA,0.181024447031432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.142898719441211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.146682188591385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.164726426076834,NA,0.194994179278231
"Pomacentrus_wardi",NA,0.0443109027273328,NA,0.0563296572673843,NA,0.0589051046688239,0.0451033480816219,NA,0.0437165687116159,0.0344053357987189,0.02899029254441,NA,NA,NA,NA,NA,NA,0.0493297233044971,NA,NA,NA,NA,NA,NA,NA,0.0498580202073565,0.0344053357987189,0.048537277950208,NA,0.0559334345902397,NA,NA,NA,NA,0.0591692531202536,0.0469523872416298,0.0480089810473486,NA,0.0521693191573664,NA,0.0371788945387308,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0493297233044971,NA,NA,NA,NA,NA,NA,NA,NA,0.0379053027801624,NA,0.0577164366373902,NA,0.0617447005216932
"Pomachromis_richardsoni",NA,NA,NA,0.056902620258115,NA,0.115956198670317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.117520531873289,NA,NA,NA,0.107743449354713,NA,NA,NA,NA,0.0770434102463825,0.0876026593664451,0.0885803676183027,NA,0.0731325772389519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.142354321470473,NA,0.133163863903011
"Priacanthus_alalaua",NA,0.127764127764128,0.0745290745290745,0.0476658476658477,NA,0.0666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0620802620802621,NA,NA,NA,NA,NA,0.0863226863226863,NA,NA,0.0727272727272727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0555282555282555,0.0753480753480753,NA,0.0661752661752662,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0678132678132678,NA,NA,NA,NA,NA,NA,NA,NA,0.0945126945126945,NA,NA,NA,NA,0.102866502866503
"Priacanthus_arenatus",NA,0.256025286448044,NA,NA,NA,0.228763334650336,NA,NA,NA,NA,NA,NA,NA,NA,0.190438561833267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.209008297115765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.115764519952588
"Priacanthus_blochii",NA,0.177130044843049,NA,0.179932735426009,NA,0.242713004484305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.200112107623318,NA,NA,NA,NA,0.200112107623318
"Priacanthus_hamrur",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Priacanthus_meeki",NA,0.0727972357468195,0.0443694047432072,0.0716978168682268,NA,0.0709910475891315,NA,NA,NA,NA,NA,NA,0.0381655410711481,NA,0.0497879692162714,0.0575624312863201,NA,NA,NA,NA,NA,0.055756243128632,NA,0.0524579864928538,NA,NA,0.0491597298570755,NA,NA,NA,NA,0.0456258834615989,NA,0.0481388408983823,NA,NA,0.0598397989634051,NA,0.0512800376943616,0.0552850636092351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0501020888958693,NA,NA,NA,0.0537144652112455,0.0732684152662164
"Priolepis_dawsoni",NA,NA,NA,NA,NA,NA,NA,NA,0.227221172022684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.341398865784499,NA,NA,NA,NA,NA,0.196975425330813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.234404536862004
"Prionurus_laticlavius",NA,0.0496666666666667,NA,0.0576666666666667,NA,0.0689166666666667,0.042,NA,NA,NA,0.07325,NA,NA,NA,NA,NA,0.0406666666666667,NA,0.0334166666666667,NA,NA,0.0524166666666667,NA,0.0628333333333333,NA,0.0608333333333333,NA,NA,NA,NA,NA,NA,NA,NA,0.0564166666666667,0.0611666666666667,0.0405,NA,0.0736666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05875,NA,NA,NA,NA,NA,NA,NA,0.0334166666666667,NA,NA,0.07325,NA,0.0611666666666667
"Prionurus_microlepidotus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Prionurus_punctatus",0.0230582524271845,0.0434003698566805,0.0230582524271845,0.0455963938973648,0.0213245492371706,0.0432269995376792,0.0374479889042996,0.021786870087841,NA,NA,0.0325936199722607,NA,NA,NA,NA,NA,NA,0.0224803513638465,0.0413199260286639,NA,NA,0.0392972723069811,NA,0.0393550624133148,NA,0.032535829865927,0.021786870087841,NA,0.021786870087841,0.0188395746648174,NA,0.0218446601941748,0.0166435506241331,NA,0.0224225612575127,0.0326514100785945,0.0455963938973648,NA,0.0513176144244105,0.0204576976421637,NA,0.021786870087841,0.021786870087841,NA,0.021786870087841,NA,NA,NA,NA,0.021786870087841,0.0379680998613037,0.021786870087841,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.048081368469718,0.021786870087841,0.0434003698566805
"Pristiapogon_exostigma",NA,0.123637887678122,NA,NA,NA,0.29547359597653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.245180217937971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.208717518860017,0.12699077954736
"Pristiapogon_fraenatus",NA,0.126030368763557,NA,0.159652928416486,NA,0.168112798264642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.145770065075922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.156616052060738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.109544468546638,NA,NA,NA,NA,0.134273318872017
"Pristiapogon_kallopterus",NA,0.0728701278693576,0.044754275150208,0.0707903250654753,NA,0.0720998305345864,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0433677399476198,NA,0.0640117085194885,NA,0.0580804190417501,NA,0.0614697273147435,NA,0.042212293945463,NA,NA,0.0595439839778154,0.0220305037744569,NA,NA,NA,NA,NA,NA,NA,NA,0.0675550762594361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0635495301186258,NA,NA,NA,NA,NA,NA,NA,NA,0.0376675396703127,NA,0.0661685410568479,0.030272685256509,NA,NA,0.051070713295332,0.072484979201972
"Pristiapogon_taeniopterus",NA,0.126130490956072,NA,0.119670542635659,NA,0.0923772609819121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.100290697674419,NA,NA,NA,0.104651162790698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.116440568475452,NA,NA,NA,NA,NA,NA,0.0602390180878553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0957687338501292,NA,NA,NA,0.0747739018087855,0.109657622739018
"Pristicon_rhodopterus",NA,0.125163256421419,NA,0.143012625163256,NA,0.161950370047889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0707444492816717,NA,NA,NA,0.0992599042228994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125163256421419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0705267740531128,NA,NA,NA,0.0705267740531128,0.13365259033522
"Pristicon_trimaculatus",NA,0.0308717379233759,NA,0.0308717379233759,NA,0.0402554136590783,NA,0.0264297612437535,NA,0.0264297612437535,0.0390338700721821,0.0264297612437535,NA,0.0264297612437535,0.0278178789561355,NA,0.0278178789561355,0.0252082176568573,0.017823431426985,0.0222654081066074,NA,0.0427540255413659,0.027318156579678,NA,0.0278178789561355,0.0390338700721821,NA,NA,0.0258189894503054,0.0165463631315936,0.016435313714603,0.016435313714603,NA,NA,0.0290949472515269,0.0390338700721821,0.0411993337034981,0.0264297612437535,0.0362021099389228,NA,NA,NA,NA,0.0204330927262632,NA,0.0264297612437535,NA,0.0215991116046641,NA,0.0204330927262632,0.0278178789561355,NA,NA,NA,NA,0.016435313714603,NA,NA,0.0310383120488617,NA,NA,0.0399777901166019,NA,0.0440310938367574
"Prognathodes_aculeatus",NA,NA,NA,0.165750528541226,NA,0.27568710359408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.172515856236786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.131501057082452,NA,NA,NA,0.254545454545455
"Prognathodes_brasiliensis",NA,0.143232902917264,NA,0.158058345289335,NA,0.146341463414634,0.123146819703491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.189143950263032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.168101386896222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.071975131516021
"Prognathodes_dichrous",NA,NA,NA,NA,NA,NA,0.377930245854774,NA,0.237278444825615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.384791309319611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Prognathodes_falcifer",NA,0.0836289913836797,NA,0.119868220983274,NA,0.157374556512924,0.134566649771921,NA,0.127977698935631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11023821591485,NA,NA,NA,0.107450582868728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.158895083628991
"Prognathodes_obliquus",NA,0.0810841589796151,NA,0.0906502676232775,NA,0.0893975629199408,0.0982803780890559,NA,0.0625213529210796,NA,NA,NA,NA,NA,NA,NA,NA,0.0335952624985765,NA,NA,NA,NA,NA,NA,NA,0.0354173784307027,NA,NA,NA,NA,NA,NA,NA,NA,0.0609270014804692,0.0719735793189842,NA,NA,0.0880309759708461,NA,NA,NA,NA,0.0531830087689329,NA,NA,0.0647989978362373,NA,NA,NA,0.0666211137683635,NA,NA,NA,NA,NA,NA,NA,NA,0.0325703222867555,NA,NA,NA,0.0709486391071632
"Psammoperca_waigiensis",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pseudanthias_engelhardi",NA,0.688980432543769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.311019567456231,NA,NA,NA,NA,NA
"Pseudanthias_huchtii",NA,0.252107925801012,NA,0.081787521079258,NA,0.131253513209668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21247892074199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.191118605958404,NA,NA,NA,NA,0.131253513209668
"Pseudanthias_hypselosoma",NA,0.475873544093178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.524126455906822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pseudanthias_olivaceus",NA,0.208195168166746,NA,0.171009000473709,NA,0.171009000473709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11747986736144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.178588346755092,NA,NA,NA,NA,0.153718616769304
"Pseudanthias_pictilis",NA,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pseudanthias_pleurotaenia",NA,0.155877126174156,NA,0.0957095709570957,NA,0.145976136075146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.146991622239147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0832698654480833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15003808073115,NA,NA,NA,0.0822543792840823,0.13988321909114
"Pseudanthias_rubrizonatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pseudanthias_squamipinnis",NA,0.206574959197948,NA,0.161109815807881,NA,0.134297038936815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.166705525763581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.175798554441595,NA,NA,NA,NA,0.15551410585218
"Pseudobalistes_flavimarginatus",NA,0.0241892811248016,0.0287247713357019,0.0262680474714642,NA,0.0249829919117091,0.0333358530501172,NA,0.0287247713357019,0.0200695441832338,0.0321263889938771,0.0244916471388616,NA,NA,0.0114143170307657,0.0237357321037115,0.0200695441832338,0.0291027288532769,0.0287247713357019,0.0167813137803311,NA,0.0331090785395722,NA,0.0287625670874594,0.0167813137803311,0.0289137500944894,0.0166301307733011,0.0237357321037115,NA,0.0111875425202207,NA,NA,NA,NA,0.0248318089046791,0.0297830523849119,0.0266460049890392,0.0111875425202207,0.0324287550079371,NA,NA,NA,NA,0.0200695441832338,NA,0.0333358530501172,NA,0.0237357321037115,0.0291027288532769,NA,0.0237357321037115,0.0287247713357019,NA,NA,NA,NA,0.0200695441832338,0.0286113840804294,0.0286113840804294,0.0114143170307657,0.0200695441832338,0.0200695441832338,0.0286113840804294,0.0270995540101293
"Pseudobalistes_fuscus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.294517444494789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.357498867240598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.140009062075215,NA,NA,NA,NA,NA,NA,NA,NA,0.207974626189397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pseudobalistes_naufragium",NA,0.0457584311395038,0.0448670331302927,0.0494725895112168,NA,0.0439756351210816,0.0744317337691279,NA,NA,NA,0.104739266082306,NA,NA,NA,NA,0.0488783241717427,NA,NA,0.0524439162085871,NA,NA,NA,NA,0.0860199078888724,NA,0.0527410488783242,NA,0.043529936116476,NA,NA,NA,NA,NA,NA,NA,0.0573466052592483,NA,NA,0.101173674045461,NA,NA,NA,NA,NA,NA,NA,NA,0.0845342445401872,NA,NA,0.0573466052592483,NA,NA,NA,NA,NA,NA,0.0527410488783242,NA,NA,NA,NA,NA,NA
"Pseudocaranx_dentex",NA,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pseudocheilinops_ataenia",NA,NA,NA,0.181818181818182,NA,NA,NA,NA,NA,NA,0.186783804430863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.122230710466005,NA,NA,NA,0.119174942704354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.187929717341482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.202062643239114
"Pseudocheilinus_evanidus",NA,0.0564253604092389,NA,0.0826228491706712,NA,0.103394822508138,NA,NA,NA,NA,0.0517749186172686,NA,NA,NA,NA,NA,NA,0.0928538211130057,NA,NA,NA,0.0750271275771198,NA,0.0685165090683615,NA,NA,NA,0.0496047124476825,NA,0.0451092853821113,NA,NA,NA,NA,NA,0.0447992559293133,0.0626259494651992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0472794915516974,0.0536350953340567,NA,0.0578204929468299,NA,0.108510308479306
"Pseudocheilinus_hexataenia",NA,NA,NA,0.136866263300647,NA,0.125808470686418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.146254955142917,NA,NA,NA,0.130398497809305,NA,NA,NA,0.0759440851241394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.124973920300438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.095347381598164,NA,NA,NA,0.164406426037972
"Pseudocheilinus_ocellatus",NA,NA,NA,0.117767188563649,NA,0.170183798502383,NA,NA,NA,NA,0.108236895847515,NA,NA,NA,NA,NA,NA,0.175289312457454,NA,NA,NA,0.153846153846154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.126957113682777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.147719537100068
